"lon","lat","January","February","March","April","May","June","July","August","September","October","November","December"
259,-49,296.592224121094,298.055725097656,298.490783691406,297.86181640625,296.366790771484,294.658264160156,292.843109130859,291.458251953125,290.687286376953,290.944213867188,292.271881103516,294.418609619141
261,-49,296.604919433594,298.076385498047,298.518676757812,297.903198242188,296.406341552734,294.700988769531,292.891296386719,291.507690429688,290.739166259766,291.002502441406,292.326232910156,294.461791992188
263,-49,296.625122070312,298.103851318359,298.554321289062,297.949188232422,296.449645996094,294.744842529297,292.945983886719,291.561645507812,290.794647216797,291.061676025391,292.384185791016,294.507446289062
265,-49,296.651947021484,298.136657714844,298.593170166016,297.995086669922,296.490600585938,294.783538818359,292.999755859375,291.61328125,290.853729248047,291.123565673828,292.44677734375,294.557312011719
267,-49,296.688903808594,298.175689697266,298.635528564453,298.042358398438,296.531341552734,294.819427490234,293.054931640625,291.665130615234,290.921234130859,291.194641113281,292.518981933594,294.614868164062
269,-49,296.730560302734,298.216918945312,298.675170898438,298.087615966797,296.572265625,294.854400634766,293.111450195312,291.720001220703,290.996520996094,291.277221679688,292.601104736328,294.676208496094
271,-49,296.772979736328,298.257385253906,298.713439941406,298.132202148438,296.618621826172,294.896820068359,293.174499511719,291.784332275391,291.082580566406,291.373077392578,292.692077636719,294.738037109375
273,-49,296.810516357422,298.293640136719,298.756530761719,298.180694580078,296.679321289062,294.959167480469,293.252227783203,291.867309570312,291.183746337891,291.480773925781,292.785949707031,294.793701171875
275,-49,296.845947265625,298.328948974609,298.811096191406,298.241485595703,296.763671875,295.050354003906,293.353149414062,291.975646972656,291.303924560547,291.598907470703,292.879425048828,294.844573974609
277,-49,296.894409179688,298.378204345703,298.8916015625,298.33251953125,296.890563964844,295.186950683594,293.494079589844,292.121795654297,291.451171875,291.729614257812,292.974212646484,294.901153564453
279,-49,296.968078613281,298.457244873047,299.007019042969,298.459045410156,297.059600830078,295.365600585938,293.672912597656,292.301361083984,291.623260498047,291.874633789062,293.077667236328,294.972290039062
281,-49,297.094512939453,298.596313476562,299.179534912109,298.639129638672,297.28076171875,295.592834472656,293.894897460938,292.519104003906,291.82421875,292.045257568359,293.210418701172,295.077697753906
283,-49,297.263214111328,298.779083251953,299.385559082031,298.847229003906,297.519073486328,295.831878662109,294.126220703125,292.743530273438,292.033447265625,292.231506347656,293.367218017578,295.213562011719
285,-49,297.477264404297,299.001007080078,299.611999511719,299.073486328125,297.756652832031,296.064086914062,294.348449707031,292.957458496094,292.243988037109,292.433959960938,293.555450439453,295.389770507812
287,-49,297.642578125,299.169860839844,299.776489257812,299.237579345703,297.921997070312,296.221740722656,294.49951171875,293.103546142578,292.392303466797,292.582397460938,293.698455810547,295.527984619141
289,-49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,-49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,-49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,-49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,-49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,-49,295.745880126953,297.335021972656,297.688659667969,296.711181640625,294.94873046875,292.874176025391,291.026062011719,289.630218505859,289.106964111328,289.784576416016,291.475677490234,293.629119873047
301,-49,295.79931640625,297.374694824219,297.722534179688,296.746368408203,294.991058349609,292.910736083984,291.059844970703,289.671325683594,289.169891357422,289.874176025391,291.559722900391,293.706604003906
303,-49,295.789642333984,297.351715087891,297.700988769531,296.742767333984,295.017517089844,292.947387695312,291.104858398438,289.718719482422,289.223236083984,289.932769775391,291.588653564453,293.717071533203
305,-49,295.742767333984,297.293365478516,297.656158447266,296.732879638672,295.055969238281,293.0087890625,291.180908203125,289.794830322266,289.29052734375,289.980743408203,291.584930419922,293.684509277344
307,-49,295.682800292969,297.2197265625,297.610443115234,296.733947753906,295.114593505859,293.10009765625,291.287536621094,289.903228759766,289.378234863281,290.029510498047,291.569274902344,293.631652832031
309,-49,295.603576660156,297.125183105469,297.553192138672,296.729278564453,295.171600341797,293.195220947266,291.398803710938,290.020477294922,289.468872070312,290.067932128906,291.5400390625,293.559814453125
311,-49,295.504791259766,297.016052246094,297.483978271484,296.710693359375,295.214569091797,293.281188964844,291.50390625,290.130157470703,289.549865722656,290.090393066406,291.505187988281,293.480865478516
313,-49,295.386199951172,296.891662597656,297.396484375,296.667266845703,295.228942871094,293.340026855469,291.585479736328,290.217834472656,289.611755371094,290.093200683594,291.461669921875,293.392120361328
315,-49,295.262451171875,296.76416015625,297.297088623047,296.604248046875,295.214385986328,293.370269775391,291.641815185547,290.283843994141,289.655639648438,290.082885742188,291.417083740234,293.303619384766
317,-49,295.142517089844,296.63623046875,297.188354492188,296.525299072266,295.174774169922,293.369384765625,291.669097900391,290.326507568359,289.683502197266,290.060241699219,291.367431640625,293.217376708984
319,-49,295.051147460938,296.528717041016,297.089691162109,296.454284667969,295.130767822266,293.355895996094,291.683715820312,290.361602783203,289.711181640625,290.040740966797,291.323455810547,293.151275634766
241,-47,297.207214355469,298.634399414062,299.079467773438,298.390472412109,296.8779296875,295.147003173828,293.378234863281,292.059020996094,291.225006103516,291.472808837891,292.877136230469,294.948608398438
243,-47,297.223907470703,298.655670166016,299.097595214844,298.42431640625,296.915252685547,295.171295166016,293.398956298828,292.073638916016,291.240203857422,291.483215332031,292.887023925781,294.968109130859
245,-47,297.228820800781,298.674407958984,299.111206054688,298.45361328125,296.94775390625,295.193817138672,293.416198730469,292.082427978516,291.253967285156,291.49267578125,292.888824462891,294.980743408203
247,-47,297.236175537109,298.694641113281,299.128173828125,298.480255126953,296.979736328125,295.219268798828,293.434173583984,292.091339111328,291.273498535156,291.507995605469,292.891937255859,294.998504638672
249,-47,297.252563476562,298.71533203125,299.1474609375,298.503753662109,297.009887695312,295.245391845703,293.451690673828,292.101348876953,291.297088623047,291.530242919922,292.902770996094,295.02685546875
251,-47,297.288024902344,298.740112304688,299.172729492188,298.531677246094,297.044677734375,295.279174804688,293.476104736328,292.12060546875,291.328125,291.567901611328,292.934051513672,295.074768066406
253,-47,297.329742431641,298.763854980469,299.195892333984,298.558929443359,297.077026367188,295.312744140625,293.501251220703,292.142913818359,291.361999511719,291.613494873047,292.978851318359,295.131530761719
255,-47,297.368499755859,298.789855957031,299.219848632812,298.590972900391,297.111663818359,295.352203369141,293.534423828125,292.1728515625,291.403106689453,291.669128417969,293.035461425781,295.190124511719
257,-47,297.394317626953,298.810272216797,299.238220214844,298.620208740234,297.140930175781,295.386962890625,293.566192626953,292.202819824219,291.445037841797,291.724304199219,293.091857910156,295.240478515625
259,-47,297.40673828125,298.827941894531,299.258544921875,298.653411865234,297.171203613281,295.422637939453,293.603668212891,292.239318847656,291.490966796875,291.779510498047,293.14306640625,295.279541015625
261,-47,297.409759521484,298.844055175781,299.279327392578,298.686462402344,297.200592041016,295.454803466797,293.641693115234,292.277404785156,291.536926269531,291.829528808594,293.187347412109,295.309997558594
263,-47,297.4140625,298.867645263672,299.308532714844,298.726806640625,297.238189697266,295.490447998047,293.687683105469,292.322692871094,291.587219238281,291.877807617188,293.229766845703,295.339691162109
265,-47,297.427001953125,298.898345947266,299.344635009766,298.770812988281,297.278625488281,295.526519775391,293.737182617188,292.371032714844,291.643890380859,291.930999755859,293.277038574219,295.373809814453
267,-47,297.456634521484,298.938598632812,299.390258789062,298.820892333984,297.32373046875,295.566528320312,293.793273925781,292.425354003906,291.712585449219,291.998046875,293.337982177734,295.418792724609
269,-47,297.497314453125,298.984558105469,299.438812255859,298.872467041016,297.370666503906,295.60986328125,293.853515625,292.486511230469,291.7900390625,292.081787109375,293.414978027344,295.474975585938
271,-47,297.545135498047,299.032379150391,299.490020751953,298.926574707031,297.423004150391,295.66162109375,293.92138671875,292.558807373047,291.877807617188,292.183471679688,293.507507324219,295.540802001953
273,-47,297.593719482422,299.077514648438,299.548034667969,298.984924316406,297.486694335938,295.730438232422,294.002990722656,292.647521972656,291.980834960938,292.298522949219,293.60791015625,295.608276367188
275,-47,297.642364501953,299.121459960938,299.617919921875,299.053527832031,297.569885253906,295.824249267578,294.105438232422,292.757171630859,292.102111816406,292.423736572266,293.710815429688,295.675201416016
277,-47,297.700378417969,299.177307128906,299.709716796875,299.147094726562,297.690673828125,295.958618164062,294.243713378906,292.897857666016,292.248321533203,292.558898925781,293.815551757812,295.745635986328
279,-47,297.777923583984,299.260528564453,299.831481933594,299.273010253906,297.852111816406,296.134033203125,294.418762207031,293.068298339844,292.417144775391,292.704650878906,293.927276611328,295.826599121094
281,-47,297.901306152344,299.400299072266,300.005615234375,299.451599121094,298.068237304688,296.360717773438,294.638549804688,293.276733398438,292.612274169922,292.869842529297,294.063079833984,295.936065673828
283,-47,298.060882568359,299.579376220703,300.209869384766,299.658142089844,298.305297851562,296.602416992188,294.870269775391,293.494415283203,292.815277099609,293.046417236328,294.216583251953,296.069122314453
285,-47,298.259094238281,299.792419433594,300.431060791016,299.882385253906,298.545654296875,296.839202880859,295.095428466797,293.70458984375,293.020080566406,293.234924316406,294.390686035156,296.232696533203
287,-47,298.400512695312,299.942230224609,300.580017089844,300.033843994141,298.703247070312,296.990783691406,295.240356445312,293.839752197266,293.154571533203,293.362030029297,294.509948730469,296.348510742188
289,-47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,-47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,-47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,-47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,-47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,-47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,-47,296.213317871094,297.792907714844,298.171539306641,297.166687011719,295.344146728516,293.2001953125,291.295043945312,289.941101074219,289.501037597656,290.267883300781,291.984313964844,294.141662597656
303,-47,296.294006347656,297.864990234375,298.248168945312,297.259124755859,295.45166015625,293.307464599609,291.397644042969,290.043518066406,289.613159179688,290.392425537109,292.084381103516,294.230529785156
305,-47,296.31201171875,297.87353515625,298.270416259766,297.319366455078,295.555816650391,293.428741455078,291.523681640625,290.161407470703,289.721160888672,290.492065429688,292.135986328125,294.256072998047
307,-47,296.324829101562,297.872467041016,298.297302246094,297.396240234375,295.691802978516,293.587554931641,291.689849853516,290.321594238281,289.861450195312,290.605346679688,292.188751220703,294.269683837891
309,-47,296.295959472656,297.826812744141,298.2890625,297.444458007812,295.808563232422,293.733001708984,291.848388671875,290.479217529297,289.992584228516,290.692138671875,292.2099609375,294.242431640625
311,-47,296.225250244141,297.741943359375,298.247314453125,297.461151123047,295.896820068359,293.856262207031,291.991119384766,290.620819091797,290.105895996094,290.749603271484,292.207641601562,294.185028076172
313,-47,296.119781494141,297.625427246094,298.172821044922,297.440948486328,295.947692871094,293.946990966797,292.106597900391,290.7373046875,290.194885253906,290.778839111328,292.183898925781,294.103149414062
315,-47,295.997802734375,297.496368408203,298.077423095703,297.3916015625,295.965362548828,294.00927734375,292.198120117188,290.832061767578,290.261871337891,290.788848876953,292.150115966797,294.015625
317,-47,295.876098632812,297.36474609375,297.970886230469,297.322601318359,295.955352783203,294.043334960938,292.263214111328,290.906616210938,290.311828613281,290.784362792969,292.108093261719,293.928894042969
319,-47,295.787841796875,297.259368896484,297.877349853516,297.260620117188,295.938171386719,294.06591796875,292.316833496094,290.976745605469,290.361724853516,290.783294677734,292.073211669922,293.868835449219
241,-45,298.008728027344,299.433013916016,299.856689453125,299.172912597656,297.700286865234,295.943206787109,294.181854248047,292.853332519531,292.046234130859,292.354156494141,293.770660400391,295.824340820312
243,-45,298.016448974609,299.446838378906,299.87060546875,299.202270507812,297.73046875,295.962768554688,294.194030761719,292.863891601562,292.056396484375,292.356628417969,293.772735595703,295.835998535156
245,-45,298.014099121094,299.458251953125,299.880340576172,299.228515625,297.757873535156,295.980407714844,294.202697753906,292.870300292969,292.065734863281,292.358337402344,293.766967773438,295.841796875
247,-45,298.017364501953,299.472137451172,299.892517089844,299.255218505859,297.787658691406,296.002685546875,294.215850830078,292.879608154297,292.082458496094,292.3671875,293.766479492188,295.856567382812
249,-45,298.031860351562,299.486846923828,299.907073974609,299.281433105469,297.817810058594,296.02734375,294.232635498047,292.892486572266,292.105499267578,292.384948730469,293.777404785156,295.884521484375
251,-45,298.065795898438,299.505554199219,299.930145263672,299.312957763672,297.854034423828,296.059844970703,294.259552001953,292.915161132812,292.137664794922,292.420928955078,293.810546875,295.932006835938
253,-45,298.105682373047,299.523254394531,299.953521728516,299.343322753906,297.886016845703,296.091247558594,294.286956787109,292.939758300781,292.172607421875,292.466064453125,293.856689453125,295.987274169922
255,-45,298.142272949219,299.542602539062,299.977935791016,299.375152587891,297.915008544922,296.124267578125,294.317810058594,292.966827392578,292.212097167969,292.52001953125,293.911865234375,296.0419921875
257,-45,298.164764404297,299.556243896484,299.995788574219,299.401489257812,297.934967041016,296.149719238281,294.343444824219,292.989440917969,292.250244140625,292.571502685547,293.963653564453,296.085296630859
259,-45,298.171142578125,299.5673828125,300.012420654297,299.428894042969,297.954132080078,296.172027587891,294.370147705078,293.013000488281,292.289886474609,292.619262695312,294.006256103516,296.111785888672
261,-45,298.166229248047,299.5771484375,300.028533935547,299.455291748047,297.974060058594,296.191650390625,294.396820068359,293.037872314453,292.330017089844,292.661102294922,294.038452148438,296.126403808594
263,-45,298.160858154297,299.594879150391,300.053649902344,299.489532470703,298.006500244141,296.219818115234,294.433746337891,293.073577880859,292.376770019531,292.702423095703,294.065704345703,296.138854980469
265,-45,298.164916992188,299.620910644531,300.085968017578,299.529541015625,298.046569824219,296.255676269531,294.479553222656,293.118469238281,292.432830810547,292.750946044922,294.098541259766,296.157440185547
267,-45,298.189056396484,299.659576416016,300.12939453125,299.579193115234,298.097839355469,296.304473876953,294.538940429688,293.176849365234,292.504028320312,292.816650390625,294.148590087891,296.191314697266
269,-45,298.229766845703,299.707885742188,300.180053710938,299.634063720703,298.154296875,296.361907958984,294.607452392578,293.246826171875,292.585998535156,292.902404785156,294.220245361328,296.242553710938
271,-45,298.284149169922,299.762481689453,300.23828125,299.694244384766,298.216552734375,296.429168701172,294.685577392578,293.329498291016,292.679229736328,293.008758544922,294.313110351562,296.310211181641
273,-45,298.343231201172,299.816558837891,300.305999755859,299.758941650391,298.286529541016,296.510162353516,294.774841308594,293.425262451172,292.786346435547,293.128479003906,294.417388916016,296.384704589844
275,-45,298.404266357422,299.870147705078,300.38623046875,299.832824707031,298.371337890625,296.610229492188,294.879943847656,293.535491943359,292.908874511719,293.257080078125,294.526763916016,296.462188720703
277,-45,298.472869873047,299.935211181641,300.486846923828,299.931121826172,298.489044189453,296.743530273438,295.01416015625,293.668487548828,293.052825927734,293.393493652344,294.639739990234,296.544372558594
279,-45,298.558532714844,300.025268554688,300.615264892578,300.062347412109,298.645355224609,296.913635253906,295.181121826172,293.827270507812,293.216979980469,293.538970947266,294.760009765625,296.637481689453
281,-45,298.685302734375,300.169128417969,300.793701171875,300.247039794922,298.857299804688,297.135772705078,295.393188476562,294.025146484375,293.407623291016,293.702484130859,294.902496337891,296.758850097656
283,-45,298.844787597656,300.351623535156,301.003601074219,300.461578369141,299.095611572266,297.378143310547,295.6220703125,294.238464355469,293.609771728516,293.878173828125,295.061218261719,296.901916503906
285,-45,299.041442871094,300.569091796875,301.234130859375,300.695190429688,299.346099853516,297.625427246094,295.854339599609,294.454345703125,293.819152832031,294.068817138672,295.238922119141,297.070709228516
287,-45,299.182922363281,300.723327636719,301.391662597656,300.854614257812,299.514465332031,297.787994384766,296.008178710938,294.597351074219,293.959381103516,294.199401855469,295.361328125,297.190124511719
289,-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,-45,296.721832275391,298.300231933594,298.718872070312,297.695709228516,295.825561523438,293.617034912109,291.661834716797,290.333740234375,289.965057373047,290.794403076172,292.497711181641,294.650848388672
305,-45,296.783569335938,298.354919433594,298.785430908203,297.797454833984,295.962615966797,293.764923095703,291.805145263672,290.463714599609,290.085174560547,290.912658691406,292.583068847656,294.718475341797
307,-45,296.972351074219,298.528717041016,298.995452880859,298.060150146484,296.27197265625,294.076812744141,292.101531982422,290.747711181641,290.361297607422,291.183929443359,292.808654785156,294.9072265625
309,-45,297.012023925781,298.550994873047,299.057647705078,298.182006835938,296.461334228516,294.287048339844,292.315765380859,290.952575683594,290.540283203125,291.328948974609,292.898986816406,294.950073242188
311,-45,296.981475830078,298.50390625,299.056976318359,298.24365234375,296.600067138672,294.455505371094,292.499786376953,291.131591796875,290.688781738281,291.426788330078,292.939910888672,294.9345703125
313,-45,296.898468017578,298.407867431641,299.007904052734,298.254089355469,296.691589355469,294.584381103516,292.652740478516,291.283996582031,290.809448242188,291.488922119141,292.944183349609,294.876647949219
315,-45,296.781280517578,298.284484863281,298.92578125,298.224243164062,296.744750976562,294.682830810547,292.781982421875,291.413543701172,290.905090332031,291.525573730469,292.925476074219,294.793640136719
317,-45,296.656463623047,298.152069091797,298.826995849609,298.169097900391,296.766357421875,294.753540039062,292.886291503906,291.523529052734,290.981292724609,291.544250488281,292.892822265625,294.702514648438
319,-45,296.566345214844,298.045166015625,298.741302490234,298.118286132812,296.77734375,294.813323974609,292.980133056641,291.628936767578,291.054626464844,291.564117431641,292.867980957031,294.640350341797
241,-43,298.796752929688,300.215881347656,300.6298828125,299.948150634766,298.515502929688,296.740325927734,295.003692626953,293.661926269531,292.877532958984,293.249664306641,294.662445068359,296.689178466797
243,-43,298.79638671875,300.2216796875,300.638031005859,299.969116210938,298.53759765625,296.75439453125,295.006378173828,293.665985107422,292.882232666016,293.246429443359,294.658660888672,296.695861816406
245,-43,298.787719726562,300.223541259766,300.641326904297,299.988616943359,298.55810546875,296.765625,295.004211425781,293.666595458984,292.886749267578,293.242614746094,294.648956298828,296.698333740234
247,-43,298.785858154297,300.227966308594,300.646728515625,300.013610839844,298.583618164062,296.782348632812,295.009704589844,293.672454833984,292.899780273438,293.246673583984,294.648834228516,296.712219238281
249,-43,298.794677734375,300.233978271484,300.654998779297,300.041168212891,298.611145019531,296.802886962891,295.022308349609,293.683898925781,292.920471191406,293.260040283203,294.661315917969,296.739196777344
251,-43,298.821228027344,300.245422363281,300.673950195312,300.074951171875,298.646484375,296.832702636719,295.048645019531,293.706512451172,292.952117919922,293.292022705078,294.693664550781,296.782989501953
253,-43,298.852691650391,300.256500244141,300.694519042969,300.106018066406,298.676452636719,296.861755371094,295.075805664062,293.73095703125,292.986755371094,293.332702636719,294.736145019531,296.831512451172
255,-43,298.8818359375,300.269134521484,300.715972900391,300.135955810547,298.699981689453,296.889526367188,295.102935791016,293.754760742188,293.024047851562,293.381317138672,294.784851074219,296.877105712891
257,-43,298.898040771484,300.276275634766,300.730316162109,300.158599853516,298.711578369141,296.906951904297,295.121398925781,293.771423339844,293.058441162109,293.4267578125,294.828125,296.909332275391
259,-43,298.899505615234,300.281921386719,300.742950439453,300.180786132812,298.720733642578,296.918151855469,295.137451171875,293.785034179688,293.093139648438,293.467437744141,294.861114501953,296.922668457031
261,-43,298.890686035156,300.285034179688,300.755462646484,300.201171875,298.730651855469,296.927429199219,295.153900146484,293.800109863281,293.129119873047,293.503356933594,294.883422851562,296.924011230469
263,-43,298.881988525391,300.294738769531,300.778686523438,300.229797363281,298.756713867188,296.950225830078,295.184661865234,293.829406738281,293.174407958984,293.541931152344,294.901062011719,296.924377441406
265,-43,298.881591796875,300.31201171875,300.80712890625,300.265106201172,298.795379638672,296.987182617188,295.230041503906,293.872650146484,293.230987548828,293.589385986328,294.924468994141,296.932556152344
267,-43,298.900817871094,300.344268798828,300.845703125,300.312469482422,298.851654052734,297.045166015625,295.296112060547,293.935272216797,293.305145263672,293.655517578125,294.966857910156,296.958465576172
269,-43,298.939208984375,300.388824462891,300.893310546875,300.366302490234,298.916046142578,297.115875244141,295.375244140625,294.012542724609,293.392242431641,293.742095947266,295.032775878906,297.003143310547
271,-43,298.995880126953,300.44384765625,300.951263427734,300.426391601562,298.986755371094,297.196533203125,295.464630126953,294.102966308594,293.491485595703,293.849212646484,295.122283935547,297.066284179688
273,-43,299.060394287109,300.502044677734,301.019500732422,300.492095947266,299.062347412109,297.285919189453,295.560485839844,294.202941894531,293.602111816406,293.96826171875,295.224700927734,297.138641357422
275,-43,299.129119873047,300.562622070312,301.100219726562,300.569396972656,299.149078369141,297.387512207031,295.665496826172,294.311798095703,293.724456787109,294.094604492188,295.334045410156,297.217193603516
277,-43,299.206237792969,300.634735107422,301.201721191406,300.674133300781,299.264862060547,297.515441894531,295.792114257812,294.436767578125,293.864929199219,294.228942871094,295.44970703125,297.304229736328
279,-43,299.300415039062,300.729949951172,301.331787109375,300.813659667969,299.416931152344,297.675506591797,295.946838378906,294.584045410156,294.024291992188,294.373901367188,295.5751953125,297.405792236328
281,-43,299.433654785156,300.878082275391,301.513671875,301.007843017578,299.625457763672,297.887786865234,296.147430419922,294.771606445312,294.212036132812,294.539672851562,295.724792480469,297.540496826172
283,-43,299.598937988281,301.068878173828,301.733581542969,301.235137939453,299.867065429688,298.128875732422,296.373321533203,294.983703613281,294.418060302734,294.723968505859,295.895538330078,297.701843261719
285,-43,299.809814453125,301.30712890625,301.989685058594,301.49169921875,300.140380859375,298.396667480469,296.623077392578,295.218627929688,294.645965576172,294.936645507812,296.095947265625,297.895538330078
287,-43,299.97705078125,301.492004394531,302.182647705078,301.681030273438,300.342407226562,298.592041015625,296.806823730469,295.392211914062,294.815673828125,295.099517822266,296.249786376953,298.045989990234
289,-43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,-43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,-43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,-43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,-43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,-43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,-43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,-43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,-43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,-43,297.712829589844,299.262329101562,299.794799804688,298.853881835938,296.994445800781,294.705932617188,292.649139404297,291.306579589844,291.000793457031,291.898223876953,293.543182373047,295.639221191406
309,-43,297.720001220703,299.257751464844,299.820617675781,298.928436279297,297.121490478516,294.852600097656,292.800964355469,291.445037841797,291.114410400391,291.984008789062,293.595428466797,295.656616210938
311,-43,297.729705810547,299.253234863281,299.860443115234,299.031005859375,297.297790527344,295.055084228516,293.015014648438,291.652740478516,291.291931152344,292.118041992188,293.680480957031,295.689514160156
313,-43,297.679626464844,299.192779541016,299.847198486328,299.079132080078,297.430725097656,295.22509765625,293.206512451172,291.84423828125,291.448028564453,292.218048095703,293.721954345703,295.669403076172
315,-43,297.5751953125,299.085754394531,299.788055419922,299.074890136719,297.520538330078,295.361450195312,293.373596191406,292.011474609375,291.57568359375,292.284027099609,293.725219726562,295.599243164062
317,-43,297.453460693359,298.959564208984,299.704345703125,299.036895751953,297.574310302734,295.468719482422,293.516357421875,292.157897949219,291.680603027344,292.327270507812,293.706573486328,295.507049560547
319,-43,297.366363525391,298.856628417969,299.631011962891,298.999877929688,297.6142578125,295.566162109375,293.650817871094,292.299255371094,291.779815673828,292.370269775391,293.695404052734,295.444519042969
241,-41,299.580902099609,300.986907958984,301.425659179688,300.757080078125,299.355041503906,297.578338623047,295.871307373047,294.520843505859,293.759613037109,294.189392089844,295.565734863281,297.559265136719
243,-41,299.575988769531,300.986694335938,301.427154541016,300.767120361328,299.368713378906,297.585021972656,295.865020751953,294.515350341797,293.758209228516,294.180023193359,295.560638427734,297.563751220703
245,-41,299.564514160156,300.981048583984,301.423217773438,300.776885986328,299.380706787109,297.586090087891,295.851806640625,294.506103515625,293.75732421875,294.17138671875,295.553070068359,297.566345214844
247,-41,299.558563232422,300.974792480469,301.420806884766,300.795989990234,299.399749755859,297.592163085938,295.846099853516,294.502990722656,293.765930175781,294.170532226562,295.556335449219,297.580535888672
249,-41,299.559906005859,300.969024658203,301.420135498047,300.819366455078,299.422576904297,297.603698730469,295.848541259766,294.506958007812,293.782440185547,294.177551269531,295.569946289062,297.605346679688
251,-41,299.573974609375,300.970336914062,301.428558349609,300.847991943359,299.455261230469,297.628509521484,295.867736816406,294.5244140625,293.808837890625,294.200103759766,295.597869873047,297.641662597656
253,-41,299.590698242188,300.973999023438,301.438018798828,300.872100830078,299.483184814453,297.65478515625,295.889984130859,294.54541015625,293.837799072266,294.229583740234,295.630950927734,297.677978515625
255,-41,299.608154296875,300.983276367188,301.450042724609,300.895599365234,299.504669189453,297.679626464844,295.9130859375,294.56640625,293.870361328125,294.267303466797,295.664978027344,297.708160400391
257,-41,299.617858886719,300.990203857422,301.457733154297,300.912658691406,299.513488769531,297.694000244141,295.927612304688,294.581115722656,293.901184082031,294.304412841797,295.693481445312,297.725219726562
259,-41,299.622009277344,300.997406005859,301.468139648438,300.931274414062,299.519348144531,297.702789306641,295.940093994141,294.594604492188,293.935516357422,294.342224121094,295.717254638672,297.728637695312
261,-41,299.618682861328,300.999755859375,301.480224609375,300.948791503906,299.524841308594,297.710754394531,295.954284667969,294.610534667969,293.973693847656,294.3798828125,295.737030029297,297.726013183594
263,-41,299.614807128906,301.004241943359,301.502807617188,300.974456787109,299.546600341797,297.733917236328,295.985321044922,294.640686035156,294.023712158203,294.423980712891,295.759979248047,297.729217529297
265,-41,299.61572265625,301.011474609375,301.528015136719,301.00439453125,299.581085205078,297.772918701172,296.033721923828,294.684326171875,294.085113525391,294.475891113281,295.788513183594,297.740203857422
267,-41,299.630615234375,301.030364990234,301.560028076172,301.044372558594,299.634155273438,297.835144042969,296.105102539062,294.746643066406,294.162353515625,294.542297363281,295.831115722656,297.764984130859
269,-41,299.659515380859,301.060791015625,301.598022460938,301.091217041016,299.695709228516,297.910888671875,296.189636230469,294.823364257812,294.250549316406,294.624450683594,295.890563964844,297.800323486328
271,-41,299.704040527344,301.103271484375,301.645294189453,301.146545410156,299.763610839844,297.995422363281,296.282440185547,294.91259765625,294.348327636719,294.722625732422,295.968292236328,297.846832275391
273,-41,299.759826660156,301.153350830078,301.702972412109,301.211364746094,299.83642578125,298.085083007812,296.377624511719,295.009735107422,294.455871582031,294.830078125,296.057464599609,297.902648925781
275,-41,299.825927734375,301.2099609375,301.77392578125,301.291900634766,299.92041015625,298.183197021484,296.477264404297,295.113891601562,294.574493408203,294.945678710938,296.155212402344,297.968780517578
277,-41,299.906585693359,301.280426025391,301.868957519531,301.402648925781,300.033111572266,298.303039550781,296.594055175781,295.231567382812,294.710662841797,295.074249267578,296.264495849609,298.050506591797
279,-41,300.007232666016,301.374664306641,301.996429443359,301.549987792969,300.183166503906,298.45166015625,296.736541748047,295.370269775391,294.866241455078,295.219604492188,296.389343261719,298.153839111328
